evolution$generation,evolution$evaluated,unemploymentShare,workPermitShare,perceivedInformalityCoef,jobSimilarityHierarchy,socialNetworkCoef,socialNetworkHierarchy,socialNetworkMode,informalityError,unemploymentError,evolution$samples,workPermitShare,socialNetworkHierarchy,unemploymentShare,iterations,unemploymentError,perceivedInformalityCoef,jobsNumber,socialNetworkMode,informalityError,replication,jobSimilarityHierarchy,socialNetworkCoef,workersNumber,jobSeekingNumber
1400,1400,0.28475406040718615,0.9,-5.967413379906571,5.0,-1.0856278555101575,2.1666200886896796,random,0.6358735691914998,0.0765139442231074,9,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796]","[0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615]","[500,500,500,500,500,500,500,500,500]","[0.07252988047808764,0.0709760956175299,0.07643426294820718,0.07862549800796828,0.07890438247011947,0.0765139442231074,0.06814741035856595,0.07994023904382472,0.07754980079681287]","[-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571]","[200,200,200,200,200,200,200,200,200]","[random,random,random,random,random,random,random,random,random]","[0.636,0.6357726827033756,0.6358869257270435,0.6349536048199423,0.6357229705848547,0.6358352368159804,0.6358735691914998,0.6359438864261265,0.6359438864261265]","[8796624062919058740,3797012683570821978,2313822944526182909,4746996346228614906,-3397959995905760967,-1355886137431150309,3058176446556548970,-8828347640383424057,2660539288795654771]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575]","[100,100,100,100,100,100,100,100,100]","[20,20,20,20,20,20,20,20,20]"
1400,1400,0.28670022794250893,0.1,9.927275526871973,0.0,-1.4489246972889696,4.988961488305023,random,0.00229808574064283,0.0802988047808765,1,"[0.1]","[4.988961488305023]","[0.28670022794250893]","[500]","[0.0802988047808765]","[9.927275526871973]","[200]","[random]","[0.00229808574064283]","[-3388053719196686613]","[0.0]","[-1.4489246972889696]","[100]","[20]"
1400,1400,0.14595625218716607,0.9,-2.84921116603424,0.0,-3.455285028482993,2.1573856888234264,proximity,0.16803090110656493,0.22354581673306773,10,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[2.1573856888234264,2.1573856888234264,2.1573856888234264,2.1573856888234264,2.1573856888234264,2.1573856888234264,2.1573856888234264,2.1573856888234264,2.1573856888234264,2.1573856888234264]","[0.14595625218716607,0.14595625218716607,0.14595625218716607,0.14595625218716607,0.14595625218716607,0.14595625218716607,0.14595625218716607,0.14595625218716607,0.14595625218716607,0.14595625218716607]","[500,500,500,500,500,500,500,500,500,500]","[0.22233067729083666,0.22372509960159362,0.22420318725099603,0.22336653386454183,0.22424302788844622,0.22300796812749005,0.22316733067729083,0.22412350597609562,0.22304780876494024,0.22380478087649402]","[-2.84921116603424,-2.84921116603424,-2.84921116603424,-2.84921116603424,-2.84921116603424,-2.84921116603424,-2.84921116603424,-2.84921116603424,-2.84921116603424,-2.84921116603424]","[200,200,200,200,200,200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity]","[0.2034672503984688,0.17387945634416024,0.17207459155339078,0.1570220351227707,0.19206739116212246,0.1639872106597391,0.1424753973908056,0.20805190882400415,0.12683319416512823,0.1448871776137678]","[-4805397103116082307,8194053448648926754,-1980969380357427976,-4880849479534300072,-6575601686876734754,-3169555884596940883,448480739290294390,972252333196916551,235686818832723496,-4281525314875805832]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.455285028482993,-3.455285028482993,-3.455285028482993,-3.455285028482993,-3.455285028482993,-3.455285028482993,-3.455285028482993,-3.455285028482993,-3.455285028482993,-3.455285028482993]","[100,100,100,100,100,100,100,100,100,100]","[20,20,20,20,20,20,20,20,20,20]"
1400,1400,0.25660387177563,0.1,2.596029500233266,0.0,-2.774948835601119,4.1109041653603935,proximity,0.1897127742486595,5.9760956175214375E-5,1,"[0.1]","[4.1109041653603935]","[0.25660387177563]","[500]","[5.9760956175214375E-5]","[2.596029500233266]","[200]","[proximity]","[0.1897127742486595]","[-4241163804642300378]","[0.0]","[-2.774948835601119]","[100]","[20]"
1400,1400,0.2571578094590174,0.1,-2.2933595283663664,0.0,-4.854577483747297,2.546698474252922,proximity,0.3338299064354483,0.003207171314740881,5,"[0.1,0.1,0.1,0.1,0.1]","[2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922]","[0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174]","[500,500,500,500,500]","[0.0016932270916334702,0.005159362549800817,0.003207171314740881,0.002689243027888505,0.004601593625498029]","[-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664]","[200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity]","[0.05028952870592468,0.3338299064354483,0.3161261426878631,0.37310412734188647,0.34392292615716513]","[-2516204369147091544,-4236860124389725978,145224438045417512,-2020155260139461278,-2482866218505981439]","[0.0,0.0,0.0,0.0,0.0]","[-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297]","[100,100,100,100,100]","[20,20,20,20,20]"
1400,1400,0.719853664950718,0.9,8.246469816560886,0.0,8.383601427813748,2.10929590603717,proximity,0.06101090812496304,0.4959163346613543,8,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717]","[0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718]","[500,500,500,500,500,500,500,500]","[0.4954780876494016,0.49595617529880454,0.4997410358565728,0.4963944223107569,0.4971115537848596,0.4946414342629474,0.4953585657370513,0.4958764940239041]","[8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886]","[200,200,200,200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity]","[0.03815739576144023,0.03237223099091724,0.0352788195058098,0.08668189604642618,0.08386442048848586,0.13317975082532063,0.03280812977869951,0.18637142251394712]","[6558259141944029200,-6519827706492207979,-1787697020924318806,-7127910982678857535,-5689514348135041395,-3053758476054515636,-275996891985298482,-4449451638746570631]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748]","[100,100,100,100,100,100,100,100]","[20,20,20,20,20,20,20,20]"
1400,1400,0.24521736647019907,0.1,5.647074525341056,5.0,-0.5427973571044671,4.361680517817258,random,0.09475327767709221,0.04001992031872516,6,"[0.1,0.1,0.1,0.1,0.1,0.1]","[4.361680517817258,4.361680517817258,4.361680517817258,4.361680517817258,4.361680517817258,4.361680517817258]","[0.24521736647019907,0.24521736647019907,0.24521736647019907,0.24521736647019907,0.24521736647019907,0.24521736647019907]","[500,500,500,500,500,500]","[0.04209163346613548,0.030816733067729057,0.04217131474103589,0.037948207171314835,0.025876494023904406,0.04890438247011947]","[5.647074525341056,5.647074525341056,5.647074525341056,5.647074525341056,5.647074525341056,5.647074525341056]","[200,200,200,200,200,200]","[random,random,random,random,random,random]","[0.12385794403002723,0.08705838206656047,0.16641938027446923,0.10244817328762396,0.02311293206915188,0.06599669250734497]","[-3334848852356156018,5278249430849433684,5910808861144951148,-4368871726122686467,-4746069016736124330,-8364937409861075374]","[5.0,5.0,5.0,5.0,5.0,5.0]","[-0.5427973571044671,-0.5427973571044671,-0.5427973571044671,-0.5427973571044671,-0.5427973571044671,-0.5427973571044671]","[100,100,100,100,100,100]","[20,20,20,20,20,20]"
1400,1400,0.34215208594280544,0.9,-5.02991422718287,0.0,-4.772804481136845,3.032138671244402,random,0.18734830110847794,0.18892430278884495,8,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402]","[0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544]","[500,500,500,500,500,500,500,500]","[0.1832470119521916,0.19161354581673326,0.19802788844621536,0.18623505976095664,0.1830478087649405,0.19324701195219138,0.19340637450199236,0.18388446215139462]","[-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287]","[200,200,200,200,200,200,200,200]","[random,random,random,random,random,random,random,random]","[0.22166477275563623,0.23641035778892616,0.22151956406291406,0.18017044722630426,0.18053281758771922,0.16293716939783498,0.19416378462923667,0.11385803437473707]","[-9035351394611480119,-8215120897407997190,5049433652761669036,3461651614253262829,8667111635007578737,-6403883944051033022,-3904694632100716107,7087686054275688097]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845]","[100,100,100,100,100,100,100,100]","[20,20,20,20,20,20,20,20]"
1400,1400,0.26293340635795165,0.1,4.6272392830878335,0.0,-0.7842041422778792,4.3731013519036,proximity,0.2011992194855743,0.00472111553784868,7,"[0.1,0.1,0.1,0.1,0.1,0.1,0.1]","[4.3731013519036,4.3731013519036,4.3731013519036,4.3731013519036,4.3731013519036,4.3731013519036,4.3731013519036]","[0.26293340635795165,0.26293340635795165,0.26293340635795165,0.26293340635795165,0.26293340635795165,0.26293340635795165,0.26293340635795165]","[500,500,500,500,500,500,500]","[6.175298804781681E-4,0.0013745019920319568,0.012729083665338536,0.004123505976095704,0.00472111553784868,0.024561752988047858,0.009581673306773009]","[4.6272392830878335,4.6272392830878335,4.6272392830878335,4.6272392830878335,4.6272392830878335,4.6272392830878335,4.6272392830878335]","[200,200,200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity,proximity,proximity]","[0.2011992194855743,0.2077444662490916,0.2526418107242383,0.17324068531183123,0.2271451439459239,0.19901709837174242,0.18276882415175633]","[5502606738941456652,-1973724187272432767,1755061244740116576,-8833429070736186077,8948463192423350171,8550136768307047614,-243394717003366588]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.7842041422778792,-0.7842041422778792,-0.7842041422778792,-0.7842041422778792,-0.7842041422778792,-0.7842041422778792,-0.7842041422778792]","[100,100,100,100,100,100,100]","[20,20,20,20,20,20,20]"
1400,1400,0.13923581956368372,0.9,-2.4275268458285453,0.0,-7.148011835324553,1.6018974705332913,proximity,0.1552781874434057,0.22400398406374503,7,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[1.6018974705332913,1.6018974705332913,1.6018974705332913,1.6018974705332913,1.6018974705332913,1.6018974705332913,1.6018974705332913]","[0.13923581956368372,0.13923581956368372,0.13923581956368372,0.13923581956368372,0.13923581956368372,0.13923581956368372,0.13923581956368372]","[500,500,500,500,500,500,500]","[0.22336653386454183,0.22388446215139443,0.2246812749003984,0.22388446215139443,0.22408366533864543,0.22440239043824703,0.22400398406374503]","[-2.4275268458285453,-2.4275268458285453,-2.4275268458285453,-2.4275268458285453,-2.4275268458285453,-2.4275268458285453,-2.4275268458285453]","[200,200,200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity,proximity,proximity]","[0.1310997707069796,0.13641426558223513,0.2651227858369818,0.1743951432847356,0.1552781874434057,0.16233058811980083,0.14214931842441536]","[-923206286101864206,-8925352470700511702,3724001345573207490,-6870596036004303746,-2305155296834444231,-1816484887878359623,243923863969774794]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-7.148011835324553,-7.148011835324553,-7.148011835324553,-7.148011835324553,-7.148011835324553,-7.148011835324553,-7.148011835324553]","[100,100,100,100,100,100,100]","[20,20,20,20,20,20,20]"
