evolution$generation,evolution$evaluated,unemploymentShare,workPermitShare,perceivedInformalityCoef,jobSimilarityHierarchy,socialNetworkCoef,socialNetworkHierarchy,socialNetworkMode,informalityError,unemploymentError,evolution$samples,workPermitShare,socialNetworkHierarchy,unemploymentShare,iterations,unemploymentError,perceivedInformalityCoef,jobsNumber,socialNetworkMode,informalityError,replication,jobSimilarityHierarchy,socialNetworkCoef,workersNumber,jobSeekingNumber
300,300,0.537863181123773,0.1,-2.971362762916109,5.0,1.5346906320913405,1.658544020039257,random,0.001805218541560516,0.40882470119521885,1,"[0.1]","[1.658544020039257]","[0.537863181123773]","[500]","[0.40882470119521885]","[-2.971362762916109]","[200]","[random]","[0.001805218541560516]","[-8689272072678497733]","[5.0]","[1.5346906320913405]","[100]","[20]"
300,300,0.26293340635795165,0.1,4.6272392830878335,0.0,-0.7842041422778792,4.3731013519036,proximity,0.20447184286733294,9.960159362550625E-4,2,"[0.1,0.1]","[4.3731013519036,4.3731013519036]","[0.26293340635795165,0.26293340635795165]","[500,500]","[6.175298804781681E-4,0.0013745019920319568]","[4.6272392830878335,4.6272392830878335]","[200,200]","[proximity,proximity]","[0.2011992194855743,0.2077444662490916]","[5502606738941456652,-1973724187272432767]","[0.0,0.0]","[-0.7842041422778792,-0.7842041422778792]","[100,100]","[20,20]"
300,300,0.34215208594280544,0.9,-5.02991422718287,0.0,-4.772804481136845,3.032138671244402,random,0.22151956406291406,0.18623505976095664,5,"[0.9,0.9,0.9,0.9,0.9]","[3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402]","[0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544]","[500,500,500,500,500]","[0.1832470119521916,0.19161354581673326,0.19802788844621536,0.18623505976095664,0.1830478087649405]","[-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287]","[200,200,200,200,200]","[random,random,random,random,random]","[0.22166477275563623,0.23641035778892616,0.22151956406291406,0.18017044722630426,0.18053281758771922]","[-9035351394611480119,-8215120897407997190,5049433652761669036,3461651614253262829,8667111635007578737]","[0.0,0.0,0.0,0.0,0.0]","[-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845]","[100,100,100,100,100]","[20,20,20,20,20]"
300,300,0.2424768126485304,0.1,4.573290922853094,5.0,-0.11759393263276507,4.219605559054403,proximity,0.02246074250062091,0.03926294820717127,1,"[0.1]","[4.219605559054403]","[0.2424768126485304]","[500]","[0.03926294820717127]","[4.573290922853094]","[200]","[proximity]","[0.02246074250062091]","[-3445789380849487941]","[5.0]","[-0.11759393263276507]","[100]","[20]"
300,300,0.5694521409081823,0.9,-7.288479342969411,5.0,3.059073058615809,0.9075158917411512,random,0.045196782291981236,0.4198804780876493,2,"[0.9,0.9]","[0.9075158917411512,0.9075158917411512]","[0.5694521409081823,0.5694521409081823]","[500,500]","[0.41982071713147384,0.4199402390438247]","[-7.288479342969411,-7.288479342969411]","[200,200]","[random,random]","[0.04838251956614886,0.04201104501781361]","[2431678319713137090,6061198892345243289]","[5.0,5.0]","[3.059073058615809,3.059073058615809]","[100,100]","[20,20]"
300,300,0.30653484675164266,0.9,-4.6742530993050995,0.0,-3.444221227230403,3.5509594099619406,random,0.18322080993795586,0.1208565737051791,2,"[0.9,0.9]","[3.5509594099619406,3.5509594099619406]","[0.30653484675164266,0.30653484675164266]","[500,500]","[0.12025896414342638,0.12145418326693183]","[-4.6742530993050995,-4.6742530993050995]","[200,200]","[random,random]","[0.22525230644808691,0.14118931342782481]","[-1997488719259227488,-1765303353539780499]","[0.0,0.0]","[-3.444221227230403,-3.444221227230403]","[100,100]","[20,20]"
300,300,0.41912625810483517,0.9,3.3675531212050576,0.0,-8.364626421772655,0.4300289802799259,proximity,0.13491281660764454,0.2940836653386453,5,"[0.9,0.9,0.9,0.9,0.9]","[0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259]","[0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517]","[500,500,500,500,500]","[0.2918525896414341,0.29217131474103575,0.2940836653386453,0.2983466135458165,0.3020119521912352]","[3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576]","[200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity]","[0.1128080516709069,0.13572571001387662,0.13491281660764454,0.17111032602260823,0.1256178017413972]","[3827886421301108980,-4622378830215235879,3980903804233005783,2305475759991532726,587663889404080770]","[0.0,0.0,0.0,0.0,0.0]","[-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655]","[100,100,100,100,100]","[20,20,20,20,20]"
300,300,0.2587587046080605,0.9,-4.21192110537604,0.0,-3.458577749747624,3.489260460344241,proximity,0.14631145446021798,0.01001992031872509,1,"[0.9]","[3.489260460344241]","[0.2587587046080605]","[500]","[0.01001992031872509]","[-4.21192110537604]","[200]","[proximity]","[0.14631145446021798]","[2545896091108883076]","[0.0]","[-3.458577749747624]","[100]","[20]"
300,300,0.18494166866186068,0.9,-2.4177735967933263,0.0,-3.439807663369269,1.6098062609306272,proximity,0.16433650134575756,0.20840637450199206,4,"[0.9,0.9,0.9,0.9]","[1.6098062609306272,1.6098062609306272,1.6098062609306272,1.6098062609306272]","[0.18494166866186068,0.18494166866186068,0.18494166866186068,0.18494166866186068]","[500,500,500,500]","[0.206394422310757,0.21077689243027892,0.2060358565737052,0.2104183266932271]","[-2.4177735967933263,-2.4177735967933263,-2.4177735967933263,-2.4177735967933263]","[200,200,200,200]","[proximity,proximity,proximity,proximity]","[0.198583038046653,0.16750464058401693,0.1611683621074982,0.13590286661567152]","[4049269753306097070,8247637756948987603,-6369040897162469316,-2384475223052962465]","[0.0,0.0,0.0,0.0]","[-3.439807663369269,-3.439807663369269,-3.439807663369269,-3.439807663369269]","[100,100,100,100]","[20,20,20,20]"
300,300,0.31784829902293216,0.9,-6.423799584817411,0.0,0.5683125333373606,3.562500016940424,random,0.061743719071615466,0.1433665338645419,2,"[0.9,0.9]","[3.562500016940424,3.562500016940424]","[0.31784829902293216,0.31784829902293216]","[500,500]","[0.13938247011952223,0.14735059760956157]","[-6.423799584817411,-6.423799584817411]","[200,200]","[random,random]","[0.03283197527435311,0.09065546286887782]","[-1645353357595694865,6777039090662974137]","[0.0,0.0]","[0.5683125333373606,0.5683125333373606]","[100,100]","[20,20]"
300,300,0.47175492512675377,0.1,-2.5644522968080743,5.0,1.2038568518467976,2.214022530944559,random,0.08813382092784061,0.35161354581673276,3,"[0.1,0.1,0.1]","[2.214022530944559,2.214022530944559,2.214022530944559]","[0.47175492512675377,0.47175492512675377,0.47175492512675377]","[500,500,500]","[0.3508565737051792,0.352529880478088,0.35161354581673276]","[-2.5644522968080743,-2.5644522968080743,-2.5644522968080743]","[200,200,200]","[random,random,random]","[0.052817016786238846,0.08813382092784061,0.10877857660897572]","[-1556287970689437838,1613169714825801642,5746938815631636745]","[5.0,5.0,5.0]","[1.2038568518467976,1.2038568518467976,1.2038568518467976]","[100,100,100]","[20,20,20]"
