evolution$generation,evolution$evaluated,unemploymentShare,workPermitShare,perceivedInformalityCoef,jobSimilarityHierarchy,socialNetworkCoef,socialNetworkHierarchy,socialNetworkMode,informalityError,unemploymentError,evolution$samples,workPermitShare,socialNetworkHierarchy,unemploymentShare,iterations,unemploymentError,perceivedInformalityCoef,jobsNumber,socialNetworkMode,informalityError,replication,jobSimilarityHierarchy,socialNetworkCoef,workersNumber,jobSeekingNumber
8500,8500,0.256260214162381,0.1,9.975867369312198,0.0,-1.0312663029387217,3.22091522155513,random,1.1449536139740424E-6,0.009701195219123437,1,"[0.1]","[3.22091522155513]","[0.256260214162381]","[500]","[0.009701195219123437]","[9.975867369312198]","[200]","[random]","[1.1449536139740424E-6]","[2101928956950689050]","[0.0]","[-1.0312663029387217]","[100]","[20]"
8500,8500,0.719853664950718,0.9,8.246469816560886,0.0,8.383601427813748,2.10929590603717,proximity,0.13819948408038196,0.4972310756972106,41,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717]","[0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718]","[500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500]","[0.4954780876494016,0.49595617529880454,0.4997410358565728,0.4963944223107569,0.4971115537848596,0.4946414342629474,0.4953585657370513,0.4958764940239041,0.49691235059760985,0.4975498007968121,0.49790836653386417,0.4961553784860553,0.49388446215139403,0.4976294820717123,0.5003784860557758,0.49794820717131416,0.4979880478087646,0.4971912350597609,0.4920916334661346,0.49838645418326655,0.4987051792828676,0.49790836653386383,0.4979880478087646,0.4982270916334651,0.49926294820717043,0.4974302788844619,0.4963944223107569,0.49778884462151396,0.495916334661354,0.4972310756972106,0.49818725099601513,0.4965936254980071,0.4964741035856567,0.4973904382470117,0.5011354581673299,0.4949203187250997,0.4963944223107565,0.4953984063745015,0.49547808764940193,0.4987051792828684,0.4990239043824698]","[8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity]","[0.03815739576144023,0.03237223099091724,0.0352788195058098,0.08668189604642618,0.08386442048848586,0.13317975082532063,0.03280812977869951,0.18637142251394712,0.03528631543879496,0.13043468248462153,0.2860982548370278,0.19000756838677446,0.14112695634416217,0.24072236627410382,0.18409571694236437,0.1891221936534182,0.012422941057061876,0.13253250823392798,0.22942245122395455,0.13375749088964528,0.08646957704121944,0.18891521450299997,0.18017781898676355,0.08330297199347508,0.13510593504917634,0.13665350617469607,0.1903995025296824,0.18775054721668305,0.18454817818775204,0.14066899067453364,0.13985945774719355,0.05985207366534284,0.012213313930235947,0.13819948408038196,0.23841428826196764,0.18841944443623693,0.13752551677042057,0.18697394623323793,0.17779193571153207,0.0824576143107103,0.14246916934916776]","[6558259141944029200,-6519827706492207979,-1787697020924318806,-7127910982678857535,-5689514348135041395,-3053758476054515636,-275996891985298482,-4449451638746570631,3813291251216364378,-6426296163448277232,7608543416564461028,2290963159697502072,3683558055562456249,-1805579144129763790,4778241702977872812,-612363273162309800,-8561279614877221157,7066473579900055901,3929661255539407760,5288285977803471043,4106983771797728294,6533908171011012567,2754950154809653314,-1036720212301831967,-2358117549391268711,2342908286551830517,-4566297727799515222,-1219531945192218391,5791495327156019768,5504972120095964354,2575747478351127802,-6751934818990311731,-98635496371831597,-2436946824332434638,9152743806096520836,-6565403576420288830,-4483877883819184211,-5790495324651377870,5588012943384323324,2225819745634202386,-7521770513757659028]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748]","[100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100]","[20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20]"
8500,8500,0.25690405310993003,0.1,7.024781480610933,5.0,-1.7004856785388647,5.0,random,0.09616121197732408,9.960159362559784E-5,1,"[0.1]","[5.0]","[0.25690405310993003]","[500]","[9.960159362559784E-5]","[7.024781480610933]","[200]","[random]","[0.09616121197732408]","[-653242472933316801]","[5.0]","[-1.7004856785388647]","[100]","[20]"
8500,8500,0.2571578094590174,0.1,-2.2933595283663664,0.0,-4.854577483747297,2.546698474252922,proximity,0.3161261426878631,0.005159362549800817,25,"[0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1]","[2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922,2.546698474252922]","[0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174,0.2571578094590174]","[500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500]","[0.0016932270916334702,0.005159362549800817,0.003207171314740881,0.002689243027888505,0.004601593625498029,0.024402390438246907,0.013007968127490083,0.002290836653386502,0.0067529880478088555,0.015239043824701065,0.004601593625498196,0.0024900398406375035,0.002569721115537882,0.005159362549800817,0.009023904382470416,0.011852589641434319,0.011494023904382339,0.007270916334661398,0.006992031872509991,0.0012549800796812227,0.009262948207171245,0.001772908366533904,0.020258964143426317,0.002968127490039968,0.007509960159362561]","[-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664,-2.2933595283663664]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity]","[0.05028952870592468,0.3338299064354483,0.3161261426878631,0.37310412734188647,0.34392292615716513,0.18777105969763241,0.3235769359227878,0.14354247039163126,0.32840212020008985,0.12739199321886902,0.3312115351587712,0.33277322055212755,0.27348498242893926,0.24176236597257306,0.24614289532789624,0.2669717115543253,0.25855085937160316,0.3339943215812541,0.36567303402912144,0.2737627008411315,0.29326488358096203,0.37008612874771873,0.2989207865463549,0.3595102921875126,0.33673839971248676]","[-2516204369147091544,-4236860124389725978,145224438045417512,-2020155260139461278,-2482866218505981439,-841870394108462972,-2277740194117600677,-2698336400894415259,-2868758439839585161,-1847828758801730219,2961417591656165772,-2068886400762823995,4454525494141924741,8880704315091433562,-6946259743285530147,-5457784630973746751,6187733094293184952,3616934183668981926,5530576405850500576,-1657354577310205433,-3722588323317830344,5367806419695084139,8228579413562337331,4848663979458412037,6937998140619046216]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297,-4.854577483747297]","[100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100]","[20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20]"
8500,8500,0.2549290633171869,0.1,9.974313967963262,0.0,-1.4793992034745038,3.620649885341678,random,0.02463824763203515,4.1832669322705573E-4,1,"[0.1]","[3.620649885341678]","[0.2549290633171869]","[500]","[4.1832669322705573E-4]","[9.974313967963262]","[200]","[random]","[0.02463824763203515]","[-3265633213285324433]","[0.0]","[-1.4793992034745038]","[100]","[20]"
8500,8500,0.41912625810483517,0.9,3.3675531212050576,0.0,-8.364626421772655,0.4300289802799259,proximity,0.14104618313315498,0.29826693227091644,34,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259]","[0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517]","[500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500]","[0.2918525896414341,0.29217131474103575,0.2940836653386453,0.2983466135458165,0.3020119521912352,0.30332669322709127,0.3085059760956179,0.2922908366533863,0.29197211155378455,0.3009760956175296,0.2981872509960164,0.2986254980079681,0.30336653386454193,0.30416334661354616,0.2958366533864545,0.2986254980079678,0.2966733067729085,0.29480079681274884,0.3029681274900399,0.29846613545816747,0.2933665338645418,0.3039243027888445,0.30241035856573706,0.29739043824701183,0.2999003984063747,0.29926294820717136,0.29077689243027904,0.29551792828685286,0.29324701195219094,0.30256972111553804,0.2988247011952191,0.2956374501992033,0.28368525896414365,0.29464143426294787]","[3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity,proximity]","[0.1128080516709069,0.13572571001387662,0.13491281660764454,0.17111032602260823,0.1256178017413972,0.18806332119669966,0.1785682846361043,0.11417336277808571,0.13790253874411018,0.13118888494355307,0.15896113615474805,0.17987764709184084,0.14418982752219978,0.19270179325598158,0.21667515700656137,0.1532608662508772,0.230246846188076,0.09828193755180048,0.11013331286051503,0.22424174183603585,0.11448533165852154,0.16934969327938632,0.15698214393435694,0.16394415093121328,0.13753645072823517,0.10476081661630304,0.12103610160908218,0.20799148913656662,0.12954357404627648,0.11314833428181897,0.12942972837348377,0.1826409097404511,0.03133566663263315,0.18091271163774436]","[3827886421301108980,-4622378830215235879,3980903804233005783,2305475759991532726,587663889404080770,-5615494552346382267,994762568036557549,-7902591670271988115,6730877132790707334,-407260817912876519,-2850609784021437922,-3525331124662750568,-2249148691293656595,-6718739143823544292,-377285329587882292,3847570592867792835,-7735168876428674745,-1079913921763395064,-3426827083068817586,-2507996162647508862,-4725363492973697305,-1702068703897076473,-7271373300898124635,-3351321853767368761,-206633524538001021,-4900656449911118601,3458365915282976491,7108367363556355559,-5941079251991027036,2643909176381944663,-172022298039932567,-8845218127425260726,-2605490834916429160,-4444566164913899947]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655]","[100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100]","[20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20]"
8500,8500,0.28660838498406316,0.1,10.0,0.0,-1.3062485903883836,5.0,random,0.01220797957555586,0.076553784860558,31,"[0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316,0.28660838498406316]","[500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500]","[0.06878486055776897,0.07041832669322698,0.06862549800796827,0.07185258964143429,0.07579681274900399,0.0700597609561753,0.08846613545816714,0.07400398406374473,0.07249003984063748,0.05854581673306755,0.08551792828685265,0.0668725099601595,0.08221115537848603,0.07934262948207157,0.09229083665338647,0.08252988047808787,0.08105577689243046,0.0546812749003984,0.08384462151394431,0.0791434262948206,0.07308764940239046,0.0773505976095619,0.08097609561753003,0.06663346613545792,0.08830677290836661,0.07874501992031882,0.08296812749003965,0.07380478087649398,0.076553784860558,0.08193227091633429,0.07284860557768921]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200]","[random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random,random]","[0.00770153216148084,0.010024334207223151,0.005786281019177497,0.0034114252446716953,0.04231696736000945,0.009815637446299652,0.003167242216394639,0.010464562256055243,0.03389878286310005,0.034730857664351966,0.006283764374979073,0.032086206014251495,6.656194921071945E-4,0.006449296532967053,0.02391536018190915,0.019958563655453898,0.03821787280080757,0.0013531491731993417,0.0037626395025247006,0.024458121074944106,0.05165627298067704,0.01949299979639124,0.01220797957555586,0.046205037371975344,0.04900192792771968,0.008850221463959917,0.0017095832739362216,0.002132524390944801,0.013983873146080295,0.03544076944751773,0.015238587831869987]","[-8783494273684688963,-5727161348672707415,-510054328316610798,8713311586183165971,-7297723845884889698,421449789980193216,-1224256062931814963,7070168636199708849,-142384240139783100,1744716934659062235,-8891724617181711663,-4499717011909004472,-964960726408418692,-5827662086652518352,-1541754262731771243,8945197371685026946,9055162480527980298,3642897330246692144,-5290654230719814660,8250180365936934226,8341011875435658504,9114655427320195070,1309584159456343823,8036040850705168321,-1186248556811472900,5347190930545356458,3846595192073168378,-3606931717833806789,-3065651274269215661,-8610988397830196773,-8231956334466975220]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836,-1.3062485903883836]","[100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100]","[20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20]"
