evolution$generation,evolution$evaluated,unemploymentShare,workPermitShare,perceivedInformalityCoef,jobSimilarityHierarchy,socialNetworkCoef,socialNetworkHierarchy,socialNetworkMode,informalityError,unemploymentError,evolution$samples,workPermitShare,socialNetworkHierarchy,unemploymentShare,iterations,unemploymentError,perceivedInformalityCoef,jobsNumber,socialNetworkMode,informalityError,replication,jobSimilarityHierarchy,socialNetworkCoef,workersNumber,jobSeekingNumber
800,800,0.2500936059929244,0.1,8.549821571824857,0.0,-1.4399015320171547,4.159192439816644,random,0.0014880618060609252,0.0347011952191236,2,"[0.1,0.1]","[4.159192439816644,4.159192439816644]","[0.2500936059929244,0.2500936059929244]","[500,500]","[0.030298804780876543,0.039103585657370654]","[8.549821571824857,8.549821571824857]","[200,200]","[random,random]","[1.0279165167359494E-4,0.0028733319604482555]","[3583759408408050575,6765353073116755975]","[0.0,0.0]","[-1.4399015320171547,-1.4399015320171547]","[100,100]","[20,20]"
800,800,0.2618336894609231,0.9,9.48452320960159,0.0,-2.422117640784352,2.4240121161333144,random,0.11192025196226463,9.76095617529843E-4,1,"[0.9]","[2.4240121161333144]","[0.2618336894609231]","[500]","[9.76095617529843E-4]","[9.48452320960159]","[200]","[random]","[0.11192025196226463]","[3870559671601178619]","[0.0]","[-2.422117640784352]","[100]","[20]"
800,800,0.28475406040718615,0.9,-5.967413379906571,5.0,-1.0856278555101575,2.1666200886896796,random,0.6358352368159804,0.07643426294820718,7,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796,2.1666200886896796]","[0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615,0.28475406040718615]","[500,500,500,500,500,500,500]","[0.07252988047808764,0.0709760956175299,0.07643426294820718,0.07862549800796828,0.07890438247011947,0.0765139442231074,0.06814741035856595]","[-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571,-5.967413379906571]","[200,200,200,200,200,200,200]","[random,random,random,random,random,random,random]","[0.636,0.6357726827033756,0.6358869257270435,0.6349536048199423,0.6357229705848547,0.6358352368159804,0.6358735691914998]","[8796624062919058740,3797012683570821978,2313822944526182909,4746996346228614906,-3397959995905760967,-1355886137431150309,3058176446556548970]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575,-1.0856278555101575]","[100,100,100,100,100,100,100]","[20,20,20,20,20,20,20]"
800,800,0.41912625810483517,0.9,3.3675531212050576,0.0,-8.364626421772655,0.4300289802799259,proximity,0.13572571001387662,0.2983466135458165,7,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259,0.4300289802799259]","[0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517,0.41912625810483517]","[500,500,500,500,500,500,500]","[0.2918525896414341,0.29217131474103575,0.2940836653386453,0.2983466135458165,0.3020119521912352,0.30332669322709127,0.3085059760956179]","[3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576,3.3675531212050576]","[200,200,200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity,proximity,proximity]","[0.1128080516709069,0.13572571001387662,0.13491281660764454,0.17111032602260823,0.1256178017413972,0.18806332119669966,0.1785682846361043]","[3827886421301108980,-4622378830215235879,3980903804233005783,2305475759991532726,587663889404080770,-5615494552346382267,994762568036557549]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655,-8.364626421772655]","[100,100,100,100,100,100,100]","[20,20,20,20,20,20,20]"
800,800,0.25914820494049473,0.9,-2.003805031233899,0.0,-4.080507120273726,1.989771689032462,proximity,0.21283854454139173,0.00217131474103599,3,"[0.9,0.9,0.9]","[1.989771689032462,1.989771689032462,1.989771689032462]","[0.25914820494049473,0.25914820494049473,0.25914820494049473]","[500,500,500]","[9.362549800797648E-4,0.003047808764940263,0.00217131474103599]","[-2.003805031233899,-2.003805031233899,-2.003805031233899]","[200,200,200]","[proximity,proximity,proximity]","[0.21283854454139173,0.2292297981664435,0.13676801601062027]","[-7452729739324342400,97895292602491893,5263644260628669996]","[0.0,0.0,0.0]","[-4.080507120273726,-4.080507120273726,-4.080507120273726]","[100,100,100]","[20,20,20]"
800,800,0.719853664950718,0.9,8.246469816560886,0.0,8.383601427813748,2.10929590603717,proximity,0.03671810763362501,0.49617529880478073,4,"[0.9,0.9,0.9,0.9]","[2.10929590603717,2.10929590603717,2.10929590603717,2.10929590603717]","[0.719853664950718,0.719853664950718,0.719853664950718,0.719853664950718]","[500,500,500,500]","[0.4954780876494016,0.49595617529880454,0.4997410358565728,0.4963944223107569]","[8.246469816560886,8.246469816560886,8.246469816560886,8.246469816560886]","[200,200,200,200]","[proximity,proximity,proximity,proximity]","[0.03815739576144023,0.03237223099091724,0.0352788195058098,0.08668189604642618]","[6558259141944029200,-6519827706492207979,-1787697020924318806,-7127910982678857535]","[0.0,0.0,0.0,0.0]","[8.383601427813748,8.383601427813748,8.383601427813748,8.383601427813748]","[100,100,100,100]","[20,20,20,20]"
800,800,0.18494166866186068,0.9,-2.4177735967933263,0.0,-3.439807663369269,1.6098062609306272,proximity,0.1558383972667191,0.206792828685259,7,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[1.6098062609306272,1.6098062609306272,1.6098062609306272,1.6098062609306272,1.6098062609306272,1.6098062609306272,1.6098062609306272]","[0.18494166866186068,0.18494166866186068,0.18494166866186068,0.18494166866186068,0.18494166866186068,0.18494166866186068,0.18494166866186068]","[500,500,500,500,500,500,500]","[0.206394422310757,0.21077689243027892,0.2060358565737052,0.2104183266932271,0.2030876494023905,0.206792828685259,0.2106175298804781]","[-2.4177735967933263,-2.4177735967933263,-2.4177735967933263,-2.4177735967933263,-2.4177735967933263,-2.4177735967933263,-2.4177735967933263]","[200,200,200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity,proximity,proximity]","[0.198583038046653,0.16750464058401693,0.1611683621074982,0.13590286661567152,0.11183665936370313,0.1558383972667191,0.11282418935938948]","[4049269753306097070,8247637756948987603,-6369040897162469316,-2384475223052962465,-5581168306762597547,-352591117132907299,4586237522007106558]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.439807663369269,-3.439807663369269,-3.439807663369269,-3.439807663369269,-3.439807663369269,-3.439807663369269,-3.439807663369269]","[100,100,100,100,100,100,100]","[20,20,20,20,20,20,20]"
800,800,0.24146417931905192,0.9,-2.213920232763594,0.0,-3.2163634641472028,1.4163315975774404,proximity,0.15099742508418468,0.05312749003984066,5,"[0.9,0.9,0.9,0.9,0.9]","[1.4163315975774404,1.4163315975774404,1.4163315975774404,1.4163315975774404,1.4163315975774404]","[0.24146417931905192,0.24146417931905192,0.24146417931905192,0.24146417931905192,0.24146417931905192]","[500,500,500,500,500]","[0.0400199203187252,0.06105577689243036,0.05312749003984066,0.05077689243027886,0.057270916334661415]","[-2.213920232763594,-2.213920232763594,-2.213920232763594,-2.213920232763594,-2.213920232763594]","[200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity]","[0.15099742508418468,0.18932157097572855,0.14690701324585653,0.16286336703324245,0.1452711186857989]","[6550633544403496619,-1154937361962880494,876300777237030143,-9168801989754241508,6856218027717962859]","[0.0,0.0,0.0,0.0,0.0]","[-3.2163634641472028,-3.2163634641472028,-3.2163634641472028,-3.2163634641472028,-3.2163634641472028]","[100,100,100,100,100]","[20,20,20,20,20]"
800,800,0.2567329653945026,0.9,-3.1913450697410726,0.0,-4.277520353857602,2.1481286323682114,random,0.20761693118231705,0.003884462151394416,4,"[0.9,0.9,0.9,0.9]","[2.1481286323682114,2.1481286323682114,2.1481286323682114,2.1481286323682114]","[0.2567329653945026,0.2567329653945026,0.2567329653945026,0.2567329653945026]","[500,500,500,500]","[0.002928286852589751,0.007111553784860503,0.0026494023904383435,0.004840637450199081]","[-3.1913450697410726,-3.1913450697410726,-3.1913450697410726,-3.1913450697410726]","[200,200,200,200]","[random,random,random,random]","[0.224141036973171,0.1910928253914631,0.25244065765137524,0.13221281341423363]","[-8835636811458792110,7424697689639430580,2094064077312172460,-2146876253062582809]","[0.0,0.0,0.0,0.0]","[-4.277520353857602,-4.277520353857602,-4.277520353857602,-4.277520353857602]","[100,100,100,100]","[20,20,20,20]"
800,800,0.47175492512675377,0.1,-2.5644522968080743,5.0,1.2038568518467976,2.214022530944559,random,0.07047541885703973,0.3519721115537848,4,"[0.1,0.1,0.1,0.1]","[2.214022530944559,2.214022530944559,2.214022530944559,2.214022530944559]","[0.47175492512675377,0.47175492512675377,0.47175492512675377,0.47175492512675377]","[500,500,500,500]","[0.3508565737051792,0.352529880478088,0.35161354581673276,0.3523306772908369]","[-2.5644522968080743,-2.5644522968080743,-2.5644522968080743,-2.5644522968080743]","[200,200,200,200]","[random,random,random,random]","[0.052817016786238846,0.08813382092784061,0.10877857660897572,0.008151118942542002]","[-1556287970689437838,1613169714825801642,5746938815631636745,-3387976820549768897]","[5.0,5.0,5.0,5.0]","[1.2038568518467976,1.2038568518467976,1.2038568518467976,1.2038568518467976]","[100,100,100,100]","[20,20,20,20]"
800,800,0.2587587046080605,0.9,-4.21192110537604,0.0,-3.458577749747624,3.489260460344241,proximity,0.1866184141988298,0.007749003984063765,4,"[0.9,0.9,0.9,0.9]","[3.489260460344241,3.489260460344241,3.489260460344241,3.489260460344241]","[0.2587587046080605,0.2587587046080605,0.2587587046080605,0.2587587046080605]","[500,500,500,500]","[0.01001992031872509,0.013087649402390433,0.003565737051793,0.005478087649402441]","[-4.21192110537604,-4.21192110537604,-4.21192110537604,-4.21192110537604]","[200,200,200,200]","[proximity,proximity,proximity,proximity]","[0.14631145446021798,0.16589570445821666,0.24888329731880343,0.20734112393944293]","[2545896091108883076,-7631744324797907875,2764377784530612069,2903168772475428968]","[0.0,0.0,0.0,0.0]","[-3.458577749747624,-3.458577749747624,-3.458577749747624,-3.458577749747624]","[100,100,100,100]","[20,20,20,20]"
800,800,0.24895703487764553,0.1,8.618270262048608,0.0,-1.3542733756318839,4.104047818037766,random,0.04918897065437225,0.020378486055776912,2,"[0.1,0.1]","[4.104047818037766,4.104047818037766]","[0.24895703487764553,0.24895703487764553]","[500,500]","[0.02655378486055779,0.014203187250996036]","[8.618270262048608,8.618270262048608]","[200,200]","[random,random]","[0.02094109613096984,0.07743684517777466]","[-7020325877160332032,3966703050103172084]","[0.0,0.0]","[-1.3542733756318839,-1.3542733756318839]","[100,100]","[20,20]"
800,800,0.4771499648492372,0.1,-2.517877609693249,0.0,3.5153776595457753,1.7668950349818933,random,0.0856970486698353,0.3508764940239042,4,"[0.1,0.1,0.1,0.1]","[1.7668950349818933,1.7668950349818933,1.7668950349818933,1.7668950349818933]","[0.4771499648492372,0.4771499648492372,0.4771499648492372,0.4771499648492372]","[500,500,500,500]","[0.3623705179282871,0.352290836653386,0.3494621513944224,0.34663346613545787]","[-2.517877609693249,-2.517877609693249,-2.517877609693249,-2.517877609693249]","[200,200,200,200]","[random,random,random,random]","[0.013268905685426935,0.22305235160204617,0.09278469303182713,0.07860940430784347]","[-1445368960303874858,-77376263757749394,-4063558738711072420,7177406299277175336]","[0.0,0.0,0.0,0.0]","[3.5153776595457753,3.5153776595457753,3.5153776595457753,3.5153776595457753]","[100,100,100,100]","[20,20,20,20]"
800,800,0.34215208594280544,0.9,-5.02991422718287,0.0,-4.772804481136845,3.032138671244402,random,0.19416378462923667,0.19161354581673326,7,"[0.9,0.9,0.9,0.9,0.9,0.9,0.9]","[3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402,3.032138671244402]","[0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544,0.34215208594280544]","[500,500,500,500,500,500,500]","[0.1832470119521916,0.19161354581673326,0.19802788844621536,0.18623505976095664,0.1830478087649405,0.19324701195219138,0.19340637450199236]","[-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287,-5.02991422718287]","[200,200,200,200,200,200,200]","[random,random,random,random,random,random,random]","[0.22166477275563623,0.23641035778892616,0.22151956406291406,0.18017044722630426,0.18053281758771922,0.16293716939783498,0.19416378462923667]","[-9035351394611480119,-8215120897407997190,5049433652761669036,3461651614253262829,8667111635007578737,-6403883944051033022,-3904694632100716107]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845,-4.772804481136845]","[100,100,100,100,100,100,100]","[20,20,20,20,20,20,20]"
800,800,0.31784829902293216,0.9,-6.423799584817411,0.0,0.5683125333373606,3.562500016940424,random,0.09065546286887782,0.14735059760956157,3,"[0.9,0.9,0.9]","[3.562500016940424,3.562500016940424,3.562500016940424]","[0.31784829902293216,0.31784829902293216,0.31784829902293216]","[500,500,500]","[0.13938247011952223,0.14735059760956157,0.14834661354581694]","[-6.423799584817411,-6.423799584817411,-6.423799584817411]","[200,200,200]","[random,random,random]","[0.03283197527435311,0.09065546286887782,0.09787645349553842]","[-1645353357595694865,6777039090662974137,-4822639498000451823]","[0.0,0.0,0.0]","[0.5683125333373606,0.5683125333373606,0.5683125333373606]","[100,100,100]","[20,20,20]"
800,800,0.24521736647019907,0.1,5.647074525341056,5.0,-0.5427973571044671,4.361680517817258,random,0.11315305865882559,0.04001992031872516,4,"[0.1,0.1,0.1,0.1]","[4.361680517817258,4.361680517817258,4.361680517817258,4.361680517817258]","[0.24521736647019907,0.24521736647019907,0.24521736647019907,0.24521736647019907]","[500,500,500,500]","[0.04209163346613548,0.030816733067729057,0.04217131474103589,0.037948207171314835]","[5.647074525341056,5.647074525341056,5.647074525341056,5.647074525341056]","[200,200,200,200]","[random,random,random,random]","[0.12385794403002723,0.08705838206656047,0.16641938027446923,0.10244817328762396]","[-3334848852356156018,5278249430849433684,5910808861144951148,-4368871726122686467]","[5.0,5.0,5.0,5.0]","[-0.5427973571044671,-0.5427973571044671,-0.5427973571044671,-0.5427973571044671]","[100,100,100,100]","[20,20,20,20]"
800,800,0.25095421478573765,0.1,8.61079065119095,0.0,-1.4932092185160624,4.069295788411653,random,0.030510613600672698,0.015557768924302884,1,"[0.1]","[4.069295788411653]","[0.25095421478573765]","[500]","[0.015557768924302884]","[8.61079065119095]","[200]","[random]","[0.030510613600672698]","[7747122821862438932]","[0.0]","[-1.4932092185160624]","[100]","[20]"
800,800,0.2622134962708352,0.9,-3.2126308760299818,0.0,-4.240206951411752,2.0464646198958896,random,0.1772817189443623,0.013207171314741029,3,"[0.9,0.9,0.9]","[2.0464646198958896,2.0464646198958896,2.0464646198958896]","[0.2622134962708352,0.2622134962708352,0.2622134962708352]","[500,500,500]","[0.014362549800796598,0.013207171314741029,0.005398406374501813]","[-3.2126308760299818,-3.2126308760299818,-3.2126308760299818]","[200,200,200]","[random,random,random]","[0.1772817189443623,0.17640485679399953,0.2247283725474597]","[5216547449337816290,-4750806340030711655,-1287382376459977957]","[0.0,0.0,0.0]","[-4.240206951411752,-4.240206951411752,-4.240206951411752]","[100,100,100]","[20,20,20]"
800,800,0.2571578094590174,0.1,-2.2933595283663664,0.0,-4.854577483747297,2.546698474252922,proximity,0.05028952870592468,0.0016932270916334702,1,"[0.1]","[2.546698474252922]","[0.2571578094590174]","[500]","[0.0016932270916334702]","[-2.2933595283663664]","[200]","[proximity]","[0.05028952870592468]","[-2516204369147091544]","[0.0]","[-4.854577483747297]","[100]","[20]"
800,800,0.2510498560058796,0.1,5.28838124625484,0.0,4.892771018659177,4.96874101543228,proximity,0.10645647520575602,0.014780876494023917,2,"[0.1,0.1]","[4.96874101543228,4.96874101543228]","[0.2510498560058796,0.2510498560058796]","[500,500]","[0.00743027888446221,0.022131474103585624]","[5.28838124625484,5.28838124625484]","[200,200]","[proximity,proximity]","[0.12025137749799253,0.09266157291351951]","[-3656919873614075147,-736790451852828251]","[0.0,0.0]","[4.892771018659177,4.892771018659177]","[100,100]","[20,20]"
800,800,0.2636523883408499,0.1,10.0,0.0,-1.8246398536145048,4.588976862415273,proximity,0.12073048343623,0.013266932270916437,2,"[0.1,0.1]","[4.588976862415273,4.588976862415273]","[0.2636523883408499,0.2636523883408499]","[500,500]","[0.015398406374502016,0.011135458167330858]","[10.0,10.0]","[200,200]","[proximity,proximity]","[0.092675655265816,0.148785311606644]","[-4231158320085783639,-1801994844026490209]","[0.0,0.0]","[-1.8246398536145048,-1.8246398536145048]","[100,100]","[20,20]"
800,800,0.26293340635795165,0.1,4.6272392830878335,0.0,-0.7842041422778792,4.3731013519036,proximity,0.2077444662490916,0.004123505976095704,5,"[0.1,0.1,0.1,0.1,0.1]","[4.3731013519036,4.3731013519036,4.3731013519036,4.3731013519036,4.3731013519036]","[0.26293340635795165,0.26293340635795165,0.26293340635795165,0.26293340635795165,0.26293340635795165]","[500,500,500,500,500]","[6.175298804781681E-4,0.0013745019920319568,0.012729083665338536,0.004123505976095704,0.00472111553784868]","[4.6272392830878335,4.6272392830878335,4.6272392830878335,4.6272392830878335,4.6272392830878335]","[200,200,200,200,200]","[proximity,proximity,proximity,proximity,proximity]","[0.2011992194855743,0.2077444662490916,0.2526418107242383,0.17324068531183123,0.2271451439459239]","[5502606738941456652,-1973724187272432767,1755061244740116576,-8833429070736186077,8948463192423350171]","[0.0,0.0,0.0,0.0,0.0]","[-0.7842041422778792,-0.7842041422778792,-0.7842041422778792,-0.7842041422778792,-0.7842041422778792]","[100,100,100,100,100]","[20,20,20,20,20]"
